Date,Close,Volume,Open,High,Low,Company,day,month,year,quarter
11/15/2021,146.49,52271270,148,148.98,142.86,Advanced Micro Devices Inc,15,11,2021,4
11/12/2021,147.89,52162140,146.025,148.59,144.25,Advanced Micro Devices Inc,12,11,2021,4
11/11/2021,146.01,67934850,142.955,146.47,140.84,Advanced Micro Devices Inc,11,11,2021,4
11/10/2021,139.87,82989150,143.93,146.3,138.52,Advanced Micro Devices Inc,10,11,2021,4
11/9/2021,148.92,98442600,154.01,155.65,143.89,Advanced Micro Devices Inc,9,11,2021,4
11/8/2021,150.16,141493800,137.7,153.6,137.7,Advanced Micro Devices Inc,8,11,2021,4
11/5/2021,136.34,64920600,139.185,141.22,134.42,Advanced Micro Devices Inc,5,11,2021,4
11/4/2021,137.5,84825160,132.01,139,130.77,Advanced Micro Devices Inc,4,11,2021,4
11/3/2021,130.53,59537820,127.75,130.6,126.7901,Advanced Micro Devices Inc,3,11,2021,4
11/2/2021,127.63,53491940,124.98,128.455,124.2,Advanced Micro Devices Inc,2,11,2021,4
11/1/2021,125.23,54559780,119.45,125.67,118.1301,Advanced Micro Devices Inc,1,11,2021,4
10/29/2021,120.23,43320130,120.95,122.57,119.88,Advanced Micro Devices Inc,29,10,2021,4
10/28/2021,121.16,58002460,122.855,123.5,120.26,Advanced Micro Devices Inc,28,10,2021,4
10/27/2021,122.28,98245320,121.63,128.08,121.05,Advanced Micro Devices Inc,27,10,2021,4
10/26/2021,122.93,59458930,122.99,127.2,122.5782,Advanced Micro Devices Inc,26,10,2021,4
10/25/2021,122.36,47834120,120.515,123.4599,118.6,Advanced Micro Devices Inc,25,10,2021,4
10/22/2021,119.82,38992690,120.825,121.56,118.37,Advanced Micro Devices Inc,22,10,2021,4
10/21/2021,119.33,34794950,116.5,119.68,116.26,Advanced Micro Devices Inc,21,10,2021,4
10/20/2021,116.39,34244810,116.29,118.3001,115.421,Advanced Micro Devices Inc,20,10,2021,4
10/19/2021,116.33,39593940,116.16,117.17,114.47,Advanced Micro Devices Inc,19,10,2021,4
10/18/2021,116.43,47537760,111.9,116.88,111.37,Advanced Micro Devices Inc,18,10,2021,4
10/15/2021,112.12,34203010,112.505,112.835,111.11,Advanced Micro Devices Inc,15,10,2021,4
10/14/2021,111.99,46900160,110.5,112.22,109.6301,Advanced Micro Devices Inc,14,10,2021,4
10/13/2021,109.16,55631920,106.275,109.88,106.25,Advanced Micro Devices Inc,13,10,2021,4
10/12/2021,105.04,34039910,105.165,106.04,104.34,Advanced Micro Devices Inc,12,10,2021,4
10/11/2021,104.68,31284390,104.62,107.2,104.022,Advanced Micro Devices Inc,11,10,2021,4
10/8/2021,105.06,30623050,106.55,107.28,104.89,Advanced Micro Devices Inc,8,10,2021,4
10/7/2021,106.45,41543110,104.6,107.95,104.46,Advanced Micro Devices Inc,7,10,2021,4
10/6/2021,103.64,39071700,100.445,103.72,100.35,Advanced Micro Devices Inc,6,10,2021,4
10/5/2021,101.81,31455250,100.92,102.8699,100.6101,Advanced Micro Devices Inc,5,10,2021,4
10/4/2021,100.34,41967150,101.742,101.85,99.82,Advanced Micro Devices Inc,4,10,2021,4
10/1/2021,102.45,41491590,102.6,103,100.64,Advanced Micro Devices Inc,1,10,2021,4
9/30/2021,102.9,57636700,102.08,104.44,101.99,Advanced Micro Devices Inc,30,9,2021,3
9/29/2021,100.35,52224720,102.295,102.66,99.81,Advanced Micro Devices Inc,29,9,2021,3
9/28/2021,101.52,74468970,106.835,107.65,101.42,Advanced Micro Devices Inc,28,9,2021,3
9/27/2021,108.16,51944350,105.065,108.44,103.44,Advanced Micro Devices Inc,27,9,2021,3
9/24/2021,105.8,26482610,105.185,106.0499,104.68,Advanced Micro Devices Inc,24,9,2021,3
9/23/2021,106.15,32816660,104.89,106.86,103.89,Advanced Micro Devices Inc,23,9,2021,3
9/22/2021,104.38,34126280,102.815,104.56,102.21,Advanced Micro Devices Inc,22,9,2021,3
9/21/2021,102.82,35481500,102.15,103.4299,101.18,Advanced Micro Devices Inc,21,9,2021,3
9/20/2021,101.55,45228410,101.58,102.51,99.51,Advanced Micro Devices Inc,20,9,2021,3
9/17/2021,103.88,44528340,105.555,105.98,103.71,Advanced Micro Devices Inc,17,9,2021,3
9/16/2021,106.22,38150270,104.915,106.75,103.76,Advanced Micro Devices Inc,16,9,2021,3
9/15/2021,105.6,37998940,106,106.32,104.03,Advanced Micro Devices Inc,15,9,2021,3
9/14/2021,105.73,40629530,105.52,106.82,104.42,Advanced Micro Devices Inc,14,9,2021,3
9/13/2021,104.8,37767790,105.26,105.28,102.63,Advanced Micro Devices Inc,13,9,2021,3
9/10/2021,105.2,32602290,106.99,106.9913,104.98,Advanced Micro Devices Inc,10,9,2021,3
9/9/2021,106.15,31857870,106.56,107.2953,105.84,Advanced Micro Devices Inc,9,9,2021,3
9/8/2021,106.17,43067910,108.88,109.3,105.52,Advanced Micro Devices Inc,8,9,2021,3
9/7/2021,109.15,28815230,109.955,110.58,108.66,Advanced Micro Devices Inc,7,9,2021,3
9/3/2021,109.92,42623780,108.85,111.17,108.5,Advanced Micro Devices Inc,3,9,2021,3
9/2/2021,109.2,40108760,110.32,110.88,108.77,Advanced Micro Devices Inc,2,9,2021,3
9/1/2021,109.99,38579560,111.3,111.85,109.85,Advanced Micro Devices Inc,1,9,2021,3
8/31/2021,110.72,49338960,111.26,111.26,109.0343,Advanced Micro Devices Inc,31,8,2021,3
8/30/2021,111.32,56130470,112.61,114.4899,111.26,Advanced Micro Devices Inc,30,8,2021,3
8/27/2021,111.4,61030010,108.01,111.78,107.8,Advanced Micro Devices Inc,27,8,2021,3
8/26/2021,107.27,51442550,108.57,109.2299,106.84,Advanced Micro Devices Inc,26,8,2021,3
8/25/2021,108.3,45485500,108.13,109.91,107.45,Advanced Micro Devices Inc,25,8,2021,3
8/24/2021,107.65,51239300,109.45,109.61,107.28,Advanced Micro Devices Inc,24,8,2021,3
8/23/2021,108.77,68835280,105.295,109.02,104.86,Advanced Micro Devices Inc,23,8,2021,3
8/20/2021,104.65,55227560,104.32,105.98,103.99,Advanced Micro Devices Inc,20,8,2021,3
8/19/2021,103.7,71117490,103.315,106.18,101.975,Advanced Micro Devices Inc,19,8,2021,3
8/18/2021,103.44,79387940,107.35,108.07,103.27,Advanced Micro Devices Inc,18,8,2021,3
8/17/2021,107.56,74053910,106.644,108.7,105.35,Advanced Micro Devices Inc,17,8,2021,3
8/16/2021,107.48,73398940,110.2,111.58,105.865,Advanced Micro Devices Inc,16,8,2021,3
8/13/2021,110.55,100135700,107.17,111.71,106.57,Advanced Micro Devices Inc,13,8,2021,3
8/12/2021,106.5,60625730,107.39,108.44,105.86,Advanced Micro Devices Inc,12,8,2021,3
8/11/2021,107.68,91788290,107.6,109.79,105.62,Advanced Micro Devices Inc,11,8,2021,3
8/10/2021,106.48,113012300,107.895,109.17,104.36,Advanced Micro Devices Inc,10,8,2021,3
8/9/2021,107.58,115749900,111.31,112.33,107.06,Advanced Micro Devices Inc,9,8,2021,3
8/6/2021,110.11,143899000,110.55,116.2599,109.7,Advanced Micro Devices Inc,6,8,2021,3
8/5/2021,112.35,137860900,116.63,117.68,111.59,Advanced Micro Devices Inc,5,8,2021,3
8/4/2021,118.77,225368700,114.36,122.49,114.16,Advanced Micro Devices Inc,4,8,2021,3
8/3/2021,112.56,157723100,108.15,114.85,107.66,Advanced Micro Devices Inc,3,8,2021,3
8/2/2021,108.63,115581900,105.93,110.33,103.83,Advanced Micro Devices Inc,2,8,2021,3
7/30/2021,106.19,125632000,101.6,106.97,101.38,Advanced Micro Devices Inc,30,7,2021,3
7/29/2021,102.95,164091800,96.58,105.74,96.58,Advanced Micro Devices Inc,29,7,2021,3
7/28/2021,97.93,140561000,93.44,98.71,89.65,Advanced Micro Devices Inc,28,7,2021,3
7/27/2021,91.03,69427020,92.94,94.1,89.1,Advanced Micro Devices Inc,27,7,2021,3
7/26/2021,91.82,27668460,92.01,92.75,91.12,Advanced Micro Devices Inc,26,7,2021,3
7/23/2021,92.15,31708900,91.348,92.37,90.19,Advanced Micro Devices Inc,23,7,2021,3
7/22/2021,91.21,33730080,89.4,91.36,89.08,Advanced Micro Devices Inc,22,7,2021,3
7/21/2021,89.41,29469860,87.25,89.49,86.9,Advanced Micro Devices Inc,21,7,2021,3
7/20/2021,87.11,28088960,87.09,87.77,85.165,Advanced Micro Devices Inc,20,7,2021,3
7/19/2021,86.58,39244800,84.99,87.2294,84.24,Advanced Micro Devices Inc,19,7,2021,3
7/16/2021,85.89,35860740,87.32,88.03,85.68,Advanced Micro Devices Inc,16,7,2021,3
7/15/2021,86.93,38944740,89.78,89.78,86.1801,Advanced Micro Devices Inc,15,7,2021,3
7/14/2021,89.05,28108510,90.76,91.395,88.94,Advanced Micro Devices Inc,14,7,2021,3
7/13/2021,90.26,30367600,90.48,91.41,89.8299,Advanced Micro Devices Inc,13,7,2021,3
7/12/2021,90.81,28526560,91.22,91.9,89.65,Advanced Micro Devices Inc,12,7,2021,3
7/9/2021,90.9,35278420,90.04,91.26,88.53,Advanced Micro Devices Inc,9,7,2021,3
7/8/2021,89.74,45673450,87.86,90.3399,87.45,Advanced Micro Devices Inc,8,7,2021,3
7/7/2021,90.54,51498480,95.02,95.44,90.31,Advanced Micro Devices Inc,7,7,2021,3
7/6/2021,94.47,44930120,94.875,95.41,93.32,Advanced Micro Devices Inc,6,7,2021,3
7/2/2021,94.7,51342980,93.28,95.27,92.205,Advanced Micro Devices Inc,2,7,2021,3
7/1/2021,93.31,58059020,94.04,94.175,91.7,Advanced Micro Devices Inc,1,7,2021,3
6/30/2021,93.93,70721530,90.82,94.335,90.6,Advanced Micro Devices Inc,30,6,2021,2
6/29/2021,89.52,46181000,87.41,90.3,86.66,Advanced Micro Devices Inc,29,6,2021,2
6/28/2021,87.08,30262040,86.38,88,86.15,Advanced Micro Devices Inc,28,6,2021,2
6/25/2021,85.62,27804540,86.34,86.36,85.1,Advanced Micro Devices Inc,25,6,2021,2
6/24/2021,86.1,42217670,84.39,87.1399,84.365,Advanced Micro Devices Inc,24,6,2021,2
6/23/2021,83.82,25992440,83.83,84.485,83.1603,Advanced Micro Devices Inc,23,6,2021,2
6/22/2021,83.58,32107700,82.9,84.04,82.48,Advanced Micro Devices Inc,22,6,2021,2
6/21/2021,82.59,44417110,83.49,84.19,82.21,Advanced Micro Devices Inc,21,6,2021,2
6/18/2021,84.65,58736810,84.28,85.77,83.48,Advanced Micro Devices Inc,18,6,2021,2
6/17/2021,84.56,77822820,80.77,85.37,80.57,Advanced Micro Devices Inc,17,6,2021,2
6/16/2021,80.11,29598310,80.75,81.45,78.96,Advanced Micro Devices Inc,16,6,2021,2
6/15/2021,80.47,26194340,81.59,81.68,80.225,Advanced Micro Devices Inc,15,6,2021,2
6/14/2021,81.55,27830240,81.51,81.55,80.2,Advanced Micro Devices Inc,14,6,2021,2
6/11/2021,81.31,24310890,81.61,82.33,80.7,Advanced Micro Devices Inc,11,6,2021,2
6/10/2021,81.56,28606360,80.02,81.71,79.7,Advanced Micro Devices Inc,10,6,2021,2
6/9/2021,79.96,28454650,81.09,81.677,79.8,Advanced Micro Devices Inc,9,6,2021,2
6/8/2021,80.89,26956630,81.87,82.645,80.45,Advanced Micro Devices Inc,8,6,2021,2
6/7/2021,81.35,29006780,81.4,81.68,80.38,Advanced Micro Devices Inc,7,6,2021,2
6/4/2021,81.58,26387800,80.92,82.19,80.81,Advanced Micro Devices Inc,4,6,2021,2
6/3/2021,80.28,29811970,81.13,81.89,80.26,Advanced Micro Devices Inc,3,6,2021,2
6/2/2021,81.97,35203220,81,82.6,80.66,Advanced Micro Devices Inc,2,6,2021,2
6/1/2021,80.81,43433040,81.01,82.91,80.66,Advanced Micro Devices Inc,1,6,2021,2
5/28/2021,80.08,40952660,78.66,81.09,78.66,Advanced Micro Devices Inc,28,5,2021,2
5/27/2021,78.42,35883220,78.11,78.43,77.47,Advanced Micro Devices Inc,27,5,2021,2
5/26/2021,78.34,30354000,77.83,78.59,77.59,Advanced Micro Devices Inc,26,5,2021,2
5/25/2021,77.86,47353100,77.33,78.77,76.8365,Advanced Micro Devices Inc,25,5,2021,2
5/24/2021,77.44,33194290,77.26,78.01,76.8,Advanced Micro Devices Inc,24,5,2021,2
5/21/2021,77.17,40201090,78.55,78.81,77.04,Advanced Micro Devices Inc,21,5,2021,2
5/20/2021,78.06,49135010,76.81,78.27,76.25,Advanced Micro Devices Inc,20,5,2021,2
5/19/2021,76.23,73966160,73.16,76.97,72.76,Advanced Micro Devices Inc,19,5,2021,2
5/18/2021,74.44,31982480,74.74,75.7699,74.24,Advanced Micro Devices Inc,18,5,2021,2
5/17/2021,74.65,40722380,74.215,75.52,73.41,Advanced Micro Devices Inc,17,5,2021,2
5/14/2021,74.59,38355790,74.02,75.0274,72.72,Advanced Micro Devices Inc,14,5,2021,2
5/13/2021,73.09,48646750,75.21,75.7,72.5,Advanced Micro Devices Inc,13,5,2021,2
5/12/2021,74.64,42531420,75.09,76.13,74.16,Advanced Micro Devices Inc,12,5,2021,2
5/11/2021,76.83,51008240,73.57,76.93,72.75,Advanced Micro Devices Inc,11,5,2021,2
5/10/2021,75.99,45134490,78.2,78.3,75.92,Advanced Micro Devices Inc,10,5,2021,2
5/7/2021,78.81,36954180,78.75,79.5718,78.22,Advanced Micro Devices Inc,7,5,2021,2
5/6/2021,77.89,38661330,77.63,78.0599,76.47,Advanced Micro Devices Inc,6,5,2021,2
5/5/2021,77.83,42310150,79.05,79.3,77.36,Advanced Micro Devices Inc,5,5,2021,2
5/4/2021,78.61,59194330,77.95,78.67,77.04,Advanced Micro Devices Inc,4,5,2021,2
5/3/2021,78.55,66323270,81.97,82,78.46,Advanced Micro Devices Inc,3,5,2021,2
4/30/2021,81.62,46601860,82.97,84.1,81.415,Advanced Micro Devices Inc,30,4,2021,2
4/29/2021,83.91,51294530,84.7,85.27,82.63,Advanced Micro Devices Inc,29,4,2021,2
4/28/2021,84.02,108920300,88.85,89.2,83.92,Advanced Micro Devices Inc,28,4,2021,2
4/27/2021,85.21,61909870,85.67,87.15,85.13,Advanced Micro Devices Inc,27,4,2021,2
4/26/2021,85.41,57594540,83.35,85.9,82.7,Advanced Micro Devices Inc,26,4,2021,2
4/23/2021,82.76,49267280,80.21,83.3,79.96,Advanced Micro Devices Inc,23,4,2021,2
4/22/2021,79.06,38846050,81.61,81.79,78.59,Advanced Micro Devices Inc,22,4,2021,2
4/21/2021,81.61,35068960,78.99,81.66,78.86,Advanced Micro Devices Inc,21,4,2021,2
4/20/2021,79.27,34977750,80.82,81.11,78.51,Advanced Micro Devices Inc,20,4,2021,2
4/19/2021,81.11,39115460,82.13,83.18,80.39,Advanced Micro Devices Inc,19,4,2021,2
4/16/2021,82.15,47280570,83.3,83.59,81.53,Advanced Micro Devices Inc,16,4,2021,2
4/15/2021,83.01,68942820,80.32,83.95,79.97,Advanced Micro Devices Inc,15,4,2021,2
4/14/2021,78.55,34263830,79.88,80.13,77.935,Advanced Micro Devices Inc,14,4,2021,2
4/13/2021,80.19,37767260,79.67,80.72,78.98,Advanced Micro Devices Inc,13,4,2021,2
4/12/2021,78.58,62098800,82.055,82.18,78.03,Advanced Micro Devices Inc,12,4,2021,2
4/9/2021,82.76,32759870,82.8,83.59,82.16,Advanced Micro Devices Inc,9,4,2021,2
4/8/2021,83.35,41925280,83.32,83.79,82.435,Advanced Micro Devices Inc,8,4,2021,2
4/7/2021,82.2,35590930,81.32,83.1,80.35,Advanced Micro Devices Inc,7,4,2021,2
4/6/2021,81.44,29327950,81.21,82.455,80.88,Advanced Micro Devices Inc,6,4,2021,2
4/5/2021,81.43,32610550,81.74,81.9,80.39,Advanced Micro Devices Inc,5,4,2021,2
4/1/2021,81.09,40182380,80.155,81.31,79.48,Advanced Micro Devices Inc,1,4,2021,2
3/31/2021,78.5,43659460,76.57,79.13,76.52,Advanced Micro Devices Inc,31,3,2021,1
3/30/2021,76,39169250,76.47,76.56,74.85,Advanced Micro Devices Inc,30,3,2021,1
3/29/2021,77.14,37144300,77.03,78.02,76.26,Advanced Micro Devices Inc,29,3,2021,1
3/26/2021,77.41,49148660,76.62,77.4995,75.03,Advanced Micro Devices Inc,26,3,2021,1
3/25/2021,76.22,44735100,75.85,76.95,74.96,Advanced Micro Devices Inc,25,3,2021,1
3/24/2021,76.48,43753640,77.55,78.8,76.4,Advanced Micro Devices Inc,24,3,2021,1
3/23/2021,78.38,40466640,80.13,80.34,77.95,Advanced Micro Devices Inc,23,3,2021,1
3/22/2021,80.3,39648610,79.99,81.265,79.22,Advanced Micro Devices Inc,22,3,2021,1
3/19/2021,79.06,42283390,78.49,79.34,77.59,Advanced Micro Devices Inc,19,3,2021,1
3/18/2021,78.12,51036500,81.055,81.62,78.01,Advanced Micro Devices Inc,18,3,2021,1
3/17/2021,82.63,43320570,81.75,83.25,80.411,Advanced Micro Devices Inc,17,3,2021,1
3/16/2021,82.75,42971550,83.66,84.75,82.255,Advanced Micro Devices Inc,16,3,2021,1
3/15/2021,82.5,39365420,81.91,83.39,81.2,Advanced Micro Devices Inc,15,3,2021,1
3/12/2021,81.05,32937950,79.73,81.19,79.23,Advanced Micro Devices Inc,12,3,2021,1
3/11/2021,81.23,43583720,79.4,81.89,79.37,Advanced Micro Devices Inc,11,3,2021,1
3/10/2021,77.52,45416620,79.75,80.04,77.41,Advanced Micro Devices Inc,10,3,2021,1
3/9/2021,78.53,45088340,76.73,79.215,75.77,Advanced Micro Devices Inc,9,3,2021,1
3/8/2021,73.96,54563870,78.03,79,73.86,Advanced Micro Devices Inc,8,3,2021,1
3/5/2021,78.52,58548910,79,79.48,74.2,Advanced Micro Devices Inc,5,3,2021,1
3/4/2021,77.75,60549370,80.23,81.8067,76.78,Advanced Micro Devices Inc,4,3,2021,1
3/3/2021,80.86,43541040,84.28,84.38,80.85,Advanced Micro Devices Inc,3,3,2021,1
3/2/2021,84.13,34828160,86.92,86.95,84.04,Advanced Micro Devices Inc,2,3,2021,1
3/1/2021,86.39,32746180,85.365,86.5,83.97,Advanced Micro Devices Inc,1,3,2021,1
2/26/2021,84.51,48962910,83.565,85.59,82.91,Advanced Micro Devices Inc,26,2,2021,1
2/25/2021,82.42,54625140,86.17,87.09,81.92,Advanced Micro Devices Inc,25,2,2021,1
2/24/2021,86.94,40821150,84.33,87.09,82.81,Advanced Micro Devices Inc,24,2,2021,1
2/23/2021,84.74,49720910,83.4,85.11,79.36,Advanced Micro Devices Inc,23,2,2021,1
2/22/2021,85.37,36930180,88.15,88.3,85.21,Advanced Micro Devices Inc,22,2,2021,1
2/19/2021,89.58,29548270,89.75,90.4163,88.69,Advanced Micro Devices Inc,19,2,2021,1
2/18/2021,88.64,35624950,89.09,89.6,87.31,Advanced Micro Devices Inc,18,2,2021,1
2/17/2021,89.94,32284080,90.56,90.96,88.5701,Advanced Micro Devices Inc,17,2,2021,1
2/16/2021,91.46,35105920,93.9,94,90.7499,Advanced Micro Devices Inc,16,2,2021,1
2/12/2021,93.77,38538350,92.75,94.22,91.9,Advanced Micro Devices Inc,12,2,2021,1
2/11/2021,92.66,35571030,92.9,93.65,91.33,Advanced Micro Devices Inc,11,2,2021,1
2/10/2021,92.35,42441300,91.5,93.27,90.46,Advanced Micro Devices Inc,10,2,2021,1
2/9/2021,90.91,37596450,91.39,93.3,90.55,Advanced Micro Devices Inc,9,2,2021,1
2/8/2021,91.47,47639890,88.31,91.99,87.98,Advanced Micro Devices Inc,8,2,2021,1
2/5/2021,87.9,30268680,88.15,88.36,86.875,Advanced Micro Devices Inc,5,2,2021,1
2/4/2021,87.84,30791640,88.22,88.6,87.06,Advanced Micro Devices Inc,4,2,2021,1
2/3/2021,87.89,32312890,88.6,89.48,87.34,Advanced Micro Devices Inc,3,2,2021,1
2/2/2021,88.86,33850050,88.49,89.28,86.95,Advanced Micro Devices Inc,2,2,2021,1
2/1/2021,87.66,42359340,86.83,87.95,84.66,Advanced Micro Devices Inc,1,2,2021,1
1/29/2021,85.64,56735830,87.56,88.33,85.02,Advanced Micro Devices Inc,29,1,2021,1
1/28/2021,87.52,47048360,89.83,89.88,87.3,Advanced Micro Devices Inc,28,1,2021,1
1/27/2021,88.84,73341190,91.1,91.88,86.22,Advanced Micro Devices Inc,27,1,2021,1
1/26/2021,94.71,59449050,94.91,95.7171,93.63,Advanced Micro Devices Inc,26,1,2021,1
1/25/2021,94.13,55086940,94.14,95.74,91.4,Advanced Micro Devices Inc,25,1,2021,1
1/22/2021,92.79,71294710,94.42,95.95,91.88,Advanced Micro Devices Inc,22,1,2021,1
1/21/2021,91.53,54596080,89.34,92.07,88.43,Advanced Micro Devices Inc,21,1,2021,1
1/20/2021,88.75,35185810,90.55,90.78,88.6,Advanced Micro Devices Inc,20,1,2021,1
1/19/2021,89.45,45115060,89.56,89.58,87.24,Advanced Micro Devices Inc,19,1,2021,1
1/15/2021,88.21,49340340,90.75,91.59,87.86,Advanced Micro Devices Inc,15,1,2021,1
1/14/2021,90.79,53408240,91.77,92.36,90.45,Advanced Micro Devices Inc,14,1,2021,1
1/13/2021,91.78,60712900,93.01,93.89,90.84,Advanced Micro Devices Inc,13,1,2021,1
1/12/2021,95.355,67672310,97.86,98.97,94.07,Advanced Micro Devices Inc,12,1,2021,1
1/11/2021,97.25,48669100,94.025,99.23,93.76,Advanced Micro Devices Inc,11,1,2021,1
1/8/2021,94.58,39816400,95.98,96.4,93.27,Advanced Micro Devices Inc,8,1,2021,1
1/7/2021,95.16,42897160,91.33,95.51,91.2,Advanced Micro Devices Inc,7,1,2021,1
1/6/2021,90.33,51911660,91.62,92.28,89.46,Advanced Micro Devices Inc,6,1,2021,1
1/5/2021,92.77,34207990,92.1,93.2077,91.41,Advanced Micro Devices Inc,5,1,2021,1
1/4/2021,92.3,51802550,92.11,96.06,90.915,Advanced Micro Devices Inc,4,1,2021,1
12/31/2020,91.71,24930680,92.1,92.3,90.87,Advanced Micro Devices Inc,31,12,2020,4
12/30/2020,92.29,25844970,90.78,92.85,90.19,Advanced Micro Devices Inc,30,12,2020,4
12/29/2020,90.62,31748210,91.66,92.46,89.4301,Advanced Micro Devices Inc,29,12,2020,4
12/28/2020,91.6,30627300,92.93,93.14,90.82,Advanced Micro Devices Inc,28,12,2020,4
12/24/2020,91.81,16705910,91.8,92.51,91.31,Advanced Micro Devices Inc,24,12,2020,4
12/23/2020,91.55,25993350,93.08,93.13,91.46,Advanced Micro Devices Inc,23,12,2020,4
12/22/2020,93.16,35717840,93.36,93.55,90.53,Advanced Micro Devices Inc,22,12,2020,4
12/21/2020,93.23,47093890,94.25,95.28,91.08,Advanced Micro Devices Inc,21,12,2020,4
12/18/2020,95.92,51823100,97.27,97.68,93.56,Advanced Micro Devices Inc,18,12,2020,4
12/17/2020,96.84,32023730,97.55,97.92,96.25,Advanced Micro Devices Inc,17,12,2020,4
12/16/2020,96.85,34909040,97.04,97.27,95.46,Advanced Micro Devices Inc,16,12,2020,4
12/15/2020,97.12,57305100,95.93,97.98,95.45,Advanced Micro Devices Inc,15,12,2020,4
12/14/2020,94.78,48026430,92.205,95.41,91.85,Advanced Micro Devices Inc,14,12,2020,4
12/11/2020,91.65,28368150,91.54,92.33,90.16,Advanced Micro Devices Inc,11,12,2020,4
12/10/2020,91.66,33804410,89.55,92.09,89.0297,Advanced Micro Devices Inc,10,12,2020,4
12/9/2020,89.83,52170380,92.76,94.7,89.16,Advanced Micro Devices Inc,9,12,2020,4
12/8/2020,92.92,33907510,94.05,94.74,91.9,Advanced Micro Devices Inc,8,12,2020,4
12/7/2020,94.07,39815650,94.95,95,92.97,Advanced Micro Devices Inc,7,12,2020,4
12/4/2020,94.04,45570270,92.58,94.58,90.63,Advanced Micro Devices Inc,4,12,2020,4
12/3/2020,92.31,35859720,94.06,94.7,92.01,Advanced Micro Devices Inc,3,12,2020,4
12/2/2020,93.74,57988820,92.89,96.37,92.5253,Advanced Micro Devices Inc,2,12,2020,4
12/1/2020,92.63,58670530,92.25,93.9,90.78,Advanced Micro Devices Inc,1,12,2020,4
11/30/2020,92.66,84482980,87.33,92.74,86.53,Advanced Micro Devices Inc,30,11,2020,4
11/27/2020,87.19,22717640,87.99,88,86.3598,Advanced Micro Devices Inc,27,11,2020,4
11/25/2020,86.71,41349730,85.76,87.84,85.52,Advanced Micro Devices Inc,25,11,2020,4
11/24/2020,85.07,36839170,85.724,86.11,83.32,Advanced Micro Devices Inc,24,11,2020,4
11/23/2020,85.31,46504960,85.52,87.54,84.615,Advanced Micro Devices Inc,23,11,2020,4
11/20/2020,84.64,35008430,85.28,86.1,84.47,Advanced Micro Devices Inc,20,11,2020,4
11/19/2020,85.54,50116760,82.39,85.64,81.72,Advanced Micro Devices Inc,19,11,2020,4
11/18/2020,82.54,29967960,83.014,83.955,82.22,Advanced Micro Devices Inc,18,11,2020,4
11/17/2020,83.36,29473510,83.93,84.81,82.91,Advanced Micro Devices Inc,17,11,2020,4
11/16/2020,83.73,38640840,81.21,83.78,80.48,Advanced Micro Devices Inc,16,11,2020,4
11/13/2020,81.43,30448460,82.73,83.11,80.7,Advanced Micro Devices Inc,13,11,2020,4
11/12/2020,81.84,37303110,81.32,83,80.3,Advanced Micro Devices Inc,12,11,2020,4
